group,feature,n_rows,n_missing,missing_frac,n_unique,unique_ratio,normalized_entropy,is_numeric,numeric_min,numeric_max,numeric_mean,n_format_patterns,n_rule_violations,top_value,top_value_frac
Continue ketotifen ophthalmic 0.025%,Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Label patient advice is explicit: notify the healthcare professional if itching does not improve after 72 hours, or if redness, pain, or vision changes occur. Five days of failure with new redness and discharge mandates re-evaluation (wrong diagnosis? viral or bacterial superimposed? medication-related conjunctival reaction?). Continuing without reassessment is unsafe.",1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Patient ID,1,0,0.0,1,1.0,0.0,True,4982.0,4982.0,4982.0,1,0,4982,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Age (year),1,0,0.0,1,1.0,0.0,True,28.0,28.0,28.0,1,0,28.0,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Weight (kg),1,0,0.0,1,1.0,0.0,True,72.0,72.0,72.0,1,0,72,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Height (cm),1,0,0.0,1,1.0,0.0,True,177.0,177.0,177.0,1,0,177,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",BMI,1,0,0.0,1,1.0,0.0,True,23.0,23.0,23.0,1,0,23.0,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,Seasonal allergies,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Drug Allergies,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Renal Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Cardiac Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Alcohol Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Moderate,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Never,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,Moderate,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Current Medications,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,Regular diet,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,Bilateral eye itching; also shares bottle with spouse who has conjunctivitis,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,Allergic conjunctivitis,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,1 drop each eye BID,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Duration,1,0,0.0,1,1.0,0.0,False,,,,1,0,2 weeks,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,A 28-year-old man is using a ketotifen bottle shared with his spouse (who has conjunctivitis) and lets the dropper tip touch his eye. Is this safe?,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": true, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": false}",1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,False,1.0
"Ketotifen ophthalmic 0.025% (shared bottle, dropper touching eye)",Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Label counseling directs patients not to touch the bottle tip to the eye, hands, or any other surface to prevent contamination, and by extension not to share bottles — especially with someone who has active conjunctivitis (infectious etiology not excluded). Practice here creates a clear cross-contamination / infection risk even though the drug itself is appropriate for this indication.",1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Patient ID,1,0,0.0,1,1.0,0.0,True,1417.0,1417.0,1417.0,1,0,1417,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Age (year),1,0,0.0,1,1.0,0.0,True,55.0,55.0,55.0,1,0,55.0,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Weight (kg),1,0,0.0,1,1.0,0.0,True,82.0,82.0,82.0,1,0,82,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Height (cm),1,0,0.0,1,1.0,0.0,True,180.0,180.0,180.0,1,0,180,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,BMI,1,0,0.0,1,1.0,0.0,True,25.3,25.3,25.3,1,0,25.3,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,Lymphoma (undergoing staging),1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Drug Allergies,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Renal Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,Baseline mild (CrCl ~55),1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Cardiac Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Alcohol Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Never,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Iohexol (iodinated IV contrast) given during IV acyclovir course,Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,2 coffees/day,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Current Medications,1,0,0.0,1,1.0,0.0,False,,,,1,0,Acyclovir IV (for zoster),1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,Regular diet,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,Healing zoster rash; scheduled for staging CT,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,Herpes zoster with concurrent contrast-enhanced CT imaging,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,Contrast per CT protocol,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Duration,1,0,0.0,1,1.0,0.0,False,,,,1,1,Single imaging study,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,A 55-year-old man on IV acyclovir for herpes zoster is scheduled for a contrast-enhanced staging CT using iohexol on the same day.,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": true, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": true, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": false}",1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,False,1.0
Iohexol (iodinated IV contrast) given during IV acyclovir course,Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Iodinated contrast agents such as iohexol (and iodixanol, iopamidol, ioversol, etc.) are MAJOR interactions with acyclovir because both are nephrotoxic and renally cleared; giving IV contrast during high-dose IV acyclovir markedly increases the risk of contrast-induced and drug-induced acute kidney injury. UNSAFE - drug-drug interaction and renal risk; separate timing, hydration, and renal monitoring are needed.",1.0
Acyclovir oral suspension,Patient ID,1,0,0.0,1,1.0,0.0,True,1418.0,1418.0,1418.0,1,0,1418,1.0
Acyclovir oral suspension,Age (year),1,0,0.0,1,1.0,0.0,True,1.5,1.5,1.5,1,0,1.5,1.0
Acyclovir oral suspension,Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Female,1.0
Acyclovir oral suspension,Weight (kg),1,0,0.0,1,1.0,0.0,True,11.0,11.0,11.0,1,0,11,1.0
Acyclovir oral suspension,Height (cm),1,0,0.0,1,1.0,0.0,True,80.0,80.0,80.0,1,0,80,1.0
Acyclovir oral suspension,BMI,1,0,0.0,1,1.0,0.0,True,17.2,17.2,17.2,1,0,17.2,1.0
Acyclovir oral suspension,Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Chronic Conditions,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Drug Allergies,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Renal Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,Normal for age,1.0
Acyclovir oral suspension,Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Cardiac Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Alcohol Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Never,1.0
Acyclovir oral suspension,Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Caffeine Intake,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Current Medications,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Acyclovir oral suspension,Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,Regular toddler diet,1.0
Acyclovir oral suspension,Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Itchy vesicular rash, mild fever",1.0
Acyclovir oral suspension,Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,Chickenpox (varicella) in a toddler,1.0
Acyclovir oral suspension,Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,20 mg/kg orally 4 times a day,1.0
Acyclovir oral suspension,Duration,1,0,0.0,1,1.0,0.0,False,,,,1,0,5 days,1.0
Acyclovir oral suspension,Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,An 18-month-old (1.5-year-old) toddler with chickenpox is prescribed oral acyclovir suspension.,1.0
Acyclovir oral suspension,Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": true, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": true}",1.0
Acyclovir oral suspension,Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,False,1.0
Acyclovir oral suspension,Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"The prescribing information states acyclovir should not be given to a child younger than 2 years, and the safety and efficacy of ORAL formulations have not been established in patients under 2 years. Routine oral treatment of an otherwise healthy 18-month-old therefore falls outside established safety data. UNSAFE - age risk (dosing/safety not established for this age); specialist evaluation is warranted rather than routine oral dosing.",1.0
Albuterol inhalation powder before exercise,Patient ID,1,0,0.0,1,1.0,0.0,True,1434.0,1434.0,1434.0,1,0,1434,1.0
Albuterol inhalation powder before exercise,Age (year),1,0,0.0,1,1.0,0.0,True,39.0,39.0,39.0,1,0,39.0,1.0
Albuterol inhalation powder before exercise,Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Albuterol inhalation powder before exercise,Weight (kg),1,0,0.0,1,1.0,0.0,True,95.0,95.0,95.0,1,0,95,1.0
Albuterol inhalation powder before exercise,Height (cm),1,0,0.0,1,1.0,0.0,True,178.0,178.0,178.0,1,0,178,1.0
Albuterol inhalation powder before exercise,BMI,1,0,0.0,1,1.0,0.0,True,30.0,30.0,30.0,1,0,30.0,1.0
Albuterol inhalation powder before exercise,Genetic Disorders,1,0,0.0,1,1.0,0.0,False,,,,1,0,None reported,1.0
Albuterol inhalation powder before exercise,Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,Exercise-induced bronchospasm; uncontrolled stage 2 hypertension,1.0
Albuterol inhalation powder before exercise,Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Albuterol inhalation powder before exercise,Drug Allergies,1,0,0.0,1,1.0,0.0,False,,,,1,0,None known,1.0
Albuterol inhalation powder before exercise,Renal Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,None (eGFR 96 mL/min/1.73m2),1.0
Albuterol inhalation powder before exercise,Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Albuterol inhalation powder before exercise,Cardiac Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,Uncontrolled hypertension 168/102 mmHg; sinus tachycardia 106 bpm,1.0
Albuterol inhalation powder before exercise,Respiratory Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,Exercise-induced bronchospasm only; normal spirometry at rest,1.0
Albuterol inhalation powder before exercise,Alcohol Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Moderate (4-6 drinks/week),1.0
Albuterol inhalation powder before exercise,Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Current smoker, 20 cigarettes/day (22 pack-years)",1.0
Albuterol inhalation powder before exercise,Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Albuterol inhalation powder before exercise,Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,Very high (~700 mg/day: 3 double espressos plus 2 energy drinks pre-workout),1.0
Albuterol inhalation powder before exercise,Current Medications,1,0,0.0,1,1.0,0.0,False,,,,1,0,No antihypertensive therapy (recently declined); pre-workout supplement containing caffeine 200 mg per scoop,1.0
Albuterol inhalation powder before exercise,Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,"Double espresso x3, two caffeinated energy drinks, caffeinated pre-workout powder, burger, fries",1.0
Albuterol inhalation powder before exercise,Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Palpitations, tremor, headache, chest tightness during gym sessions",1.0
Albuterol inhalation powder before exercise,Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Exercise-induced bronchospasm with untreated stage 2 hypertension, heavy caffeine intake and active smoking",1.0
Albuterol inhalation powder before exercise,Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,"2 inhalations (180 mcg) 15 to 30 minutes before exercise, plus additional doses as needed during training",1.0
Albuterol inhalation powder before exercise,Duration,1,0,0.0,1,1.0,0.0,False,,,,1,0,Ongoing,1.0
Albuterol inhalation powder before exercise,Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,"A 39-year-old male gym-goer with untreated stage 2 hypertension (168/102 mmHg) smokes 20 cigarettes a day and consumes about 700 mg of caffeine daily from espresso, energy drinks and pre-workout powder. He wants to use albuterol inhalation powder before and during workouts for exercise-induced bronchospasm. Is this safe?",1.0
Albuterol inhalation powder before exercise,Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": true, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": true, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": true, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": true, ""Weight/BMI Risk"": false, ""Age Risk"": false}",1.0
Albuterol inhalation powder before exercise,Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,False,1.0
Albuterol inhalation powder before exercise,Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Caffeine is one of only two documented alcohol/food/lifestyle interactions for albuterol: both agents raise blood pressure and heart rate and combining them enhances these effects, with explicit caution in anyone with a history of high blood pressure or heart disease. His intake is roughly 700 mg/day from multiple sources and his blood pressure is uncontrolled at 168/102 mmHg, which is itself the second listed lifestyle interaction (moderate hazard, high plausibility). Nicotine adds further sympathetic stimulation of heart rate and blood pressure and continued smoking worsens bronchial irritation, pushing him toward more frequent dosing than the label allows. He is already reporting palpitations, tremor and chest tightness, so the scenario is unsafe without blood pressure treatment, caffeine reduction and smoking cessation.",1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Patient ID,1,0,0.0,1,1.0,0.0,True,1436.0,1436.0,1436.0,1,0,1436,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Age (year),1,0,0.0,1,1.0,0.0,True,71.0,71.0,71.0,1,0,71.0,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Weight (kg),1,0,0.0,1,1.0,0.0,True,74.0,74.0,74.0,1,0,74,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Height (cm),1,0,0.0,1,1.0,0.0,True,170.0,170.0,170.0,1,0,170,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,BMI,1,0,0.0,1,1.0,0.0,True,25.6,25.6,25.6,1,0,25.6,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Genetic Disorders,1,0,0.0,1,1.0,0.0,False,,,,1,0,None reported,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,Chronic kidney disease stage 4; heart failure; asthma-COPD overlap; recurrent hypokalemia,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Levalbuterol/albuterol inhalation solution by nebulizer,Drug Allergies,1,0,0.0,1,1.0,0.0,False,,,,1,0,None known,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Renal Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Severe (eGFR 24 mL/min/1.73m2, CKD stage 4, not on dialysis)",1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Levalbuterol/albuterol inhalation solution by nebulizer,Cardiac Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,Heart failure on digoxin; frequent premature ventricular complexes,1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Respiratory Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Asthma-COPD overlap, FEV1 55% predicted",1.0
Levalbuterol/albuterol inhalation solution by nebulizer,Alcohol Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
